aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	SQS/SQSFIFOQueue.yaml	sqs-fifo-queue.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	SNS/SNSTopic.yaml	sns-topic.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	EMR/EMRClusterWithAdditionalSecurityGroups.yaml	emr-cluster-with-additional-security-groups.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	DataFirehose/DataFirehoseDeliveryStream.yaml	data-firehose-delivery-stream.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	DataPipeline/DataPipeline-StringValue.yaml	data-pipeline-string-value.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	IoT/iotanalytics.yaml	iot-analytics.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	IoT/lambda-iot-topicrule.yaml	iot-lambda-topic-rule.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	APIGateway/apigateway_lambda_integration.yaml	apigateway-lambda-integration.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Lambda/LambdaSample.yaml	lambda-sample.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	ServiceCatalog/Portfolio.yaml	servicecatalog-portfolio.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Config/Config.yaml	config-recorder.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	CloudWatch/CloudWatch_Dashboard_NAT_FlowLogs.yaml	cloudwatch-dashboard-nat-flowlogs.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	AutoScaling/AutoScalingMultiAZWithNotifications.yaml	autoscaling-multiaz-with-notifications.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	AutoScaling/AutoScalingRollingUpdates.yaml	autoscaling-rolling-updates.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	DMS/DMSAuroraToS3FullLoadAndOngoingReplication.yaml	dms-aurora-to-s3-replication.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	CloudFormation/fn-foreach-ddb.yaml	fn-foreach-dynamodb.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	CloudFormation/fn-foreach-s3-outputs.yaml	fn-foreach-s3-outputs.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	CloudFormation/MacrosExamples/Count/template.yaml	macro-count-template.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	CloudFormation/StackSets/templates/common-resources-stackset.yaml	stackset-common-resources.yaml
